country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,988.0,15.0,,1.0,,2021-04-28
CH,Obwalden,OW,2278.0,39.0,,0.0,,2021-04-28
CH,Nidwalden,NW,2438.0,22.0,,4.0,2.0,2021-04-28
CH,Glarus,GL,2562.0,73.0,,6.0,0.0,2021-04-28
CH,Uri,UR,2857.0,47.0,,7.0,,2021-04-28
CH,Schaffhausen,SH,4335.0,76.0,,4.0,3.0,2021-04-28
CH,Jura,JU,6385.0,112.0,,6.0,1.0,2021-04-28
CH,Zug,ZG,7933.0,117.0,,4.0,2.0,2021-04-28
CH,Schwyz,SZ,11055.0,223.0,,,,2021-04-28
CH,Basel-Stadt,BS,11876.0,199.0,,41.0,13.0,2021-04-28
CH,Grisons,GR,12746.0,184.0,,18.0,5.0,2021-04-28
CH,Neuchâtel,NE,16351.0,402.0,,16.0,1.0,2021-04-28
CH,Solothurn,SO,16612.0,265.0,,19.0,9.0,2021-04-28
CH,Basel-Landschaft,BL,16963.0,217.0,,14.0,6.0,2021-04-28
CH,Thurgau,TG,17639.0,442.0,,29.0,12.0,2021-04-28
CH,Lucerne,LU,26365.0,,,51.0,,2021-04-28
CH,Fribourg,FR,30643.0,477.0,,19.0,7.0,2021-04-28
CH,Ticino,TI,32067.0,986.0,,59.0,15.0,2021-04-28
CH,Valais,VS,36284.0,664.0,,27.0,7.0,2021-04-28
CH,St. Gallen,SG,39552.0,706.0,,41.0,15.0,2021-04-28
CH,Aargau,AG,44723.0,685.0,,65.0,19.0,2021-04-28
CH,Geneva,GE,52929.0,739.0,,83.0,8.0,2021-04-28
CH,Berne,BE,61304.0,1075.0,,92.0,30.0,2021-04-28
CH,Vaud,VD,79688.0,1002.0,,115.0,23.0,2021-04-28
CH,Zürich,ZH,105982.0,1378.0,,169.0,61.0,2021-04-28
CH,,,645422.0,10513.0,383313.0,913.0,255.0,2021-04-28
CH,Appenzell Ausserrhoden,AR,,,,,,2021-04-28
