country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,2737.0,23.0,,0.0,0.0,2021-06-27
CH,Schaffhausen,SH,4804.0,78.0,,,,2021-06-27
CH,Jura,JU,7109.0,113.0,,1.0,0.0,2021-06-27
CH,Zug,ZG,8450.0,121.0,,0.0,0.0,2021-06-27
CH,Schwyz,SZ,12325.0,238.0,,,,2021-06-27
CH,Basel-Stadt,BS,12963.0,205.0,,7.0,3.0,2021-06-27
CH,Grisons,GR,13615.0,192.0,,2.0,0.0,2021-06-27
CH,Neuchâtel,NE,17473.0,404.0,,0.0,0.0,2021-06-27
CH,Basel-Landschaft,BL,18221.0,219.0,,0.0,0.0,2021-06-27
CH,Thurgau,TG,18969.0,456.0,,6.0,2.0,2021-06-27
CH,Lucerne,LU,28907.0,,,,,2021-06-27
CH,Fribourg,FR,32515.0,491.0,,5.0,1.0,2021-06-27
CH,Valais,VS,38130.0,673.0,,3.0,3.0,2021-06-27
CH,St. Gallen,SG,42809.0,715.0,,2.0,1.0,2021-06-27
CH,Aargau,AG,47840.0,704.0,,,,2021-06-27
CH,Geneva,GE,55021.0,745.0,,57.0,0.0,2021-06-27
CH,Berne,BE,65663.0,1101.0,,6.0,8.0,2021-06-27
CH,Vaud,VD,84306.0,1019.0,,21.0,6.0,2021-06-27
CH,Zürich,ZH,112615.0,1418.0,,12.0,18.0,2021-06-27
CH,,,688427.0,10746.0,411367.0,181.0,60.0,2021-06-27
CH,Appenzell Innerrhoden,AI,,,,,,2021-06-27
CH,Appenzell Ausserrhoden,AR,,,,,,2021-06-27
CH,Glarus,GL,,,30023.0,0.0,0.0,2021-06-27
CH,Obwalden,OW,,,,,,2021-06-27
CH,Solothurn,SO,,,,,,2021-06-27
CH,Ticino,TI,,,,,,2021-06-27
CH,Uri,UR,,,,,,2021-06-27
