country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,3789.0,23.0,,,,2022-01-19
CH,Uri,UR,8005.0,60.0,,2.0,,2022-01-19
CH,Glarus,GL,8102.0,101.0,,5.0,,2022-01-19
CH,Obwalden,OW,8619.0,55.0,,7.0,,2022-01-19
CH,Nidwalden,NW,8818.0,33.0,,5.0,0.0,2022-01-19
CH,Schaffhausen,SH,14245.0,105.0,,10.0,1.0,2022-01-19
CH,Jura,JU,19198.0,181.0,,22.0,2.0,2022-01-19
CH,Zug,ZG,23927.0,153.0,,10.0,1.0,2022-01-19
CH,Basel-Stadt,BS,34634.0,259.0,,65.0,16.0,2022-01-19
CH,Schwyz,SZ,35518.0,341.0,,,,2022-01-19
CH,Neuchâtel,NE,41324.0,434.0,,60.0,3.0,2022-01-19
CH,Solothurn,SO,46513.0,319.0,,23.0,11.0,2022-01-19
CH,Grisons,GR,47720.0,240.0,,32.0,7.0,2022-01-19
CH,Basel-Landschaft,BL,52362.0,267.0,,38.0,3.0,2022-01-19
CH,Thurgau,TG,59366.0,586.0,,31.0,11.0,2022-01-19
CH,Fribourg,FR,78368.0,535.0,,65.0,4.0,2022-01-19
CH,Ticino,TI,79124.0,1081.0,,147.0,19.0,2022-01-19
CH,Lucerne,LU,81945.0,430.0,,47.0,,2022-01-19
CH,Valais,VS,94634.0,750.0,,155.0,13.0,2022-01-19
CH,St. Gallen,SG,112323.0,820.0,,34.0,12.0,2022-01-19
CH,Aargau,AG,120526.0,877.0,,73.0,15.0,2022-01-19
CH,Geneva,GE,136268.0,850.0,,474.0,14.0,2022-01-19
CH,Berne,BE,184852.0,1404.0,,145.0,19.0,2022-01-19
CH,Zürich,ZH,289930.0,1654.0,,161.0,55.0,2022-01-19
CH,,,1787210.0,12627.0,814984.0,1937.0,257.0,2022-01-19
CH,Appenzell Ausserrhoden,AR,,,,,,2022-01-19
CH,Vaud,VD,,,,,,2022-01-19
