country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,4572.0,24.0,,,,2022-02-04
CH,Uri,UR,10496.0,62.0,,1.0,,2022-02-04
CH,Glarus,GL,10798.0,102.0,,7.0,,2022-02-04
CH,Obwalden,OW,11252.0,56.0,,3.0,,2022-02-04
CH,Nidwalden,NW,12180.0,34.0,,4.0,1.0,2022-02-04
CH,Schaffhausen,SH,17796.0,105.0,,,,2022-02-04
CH,Jura,JU,24255.0,58.0,,24.0,0.0,2022-02-04
CH,Zug,ZG,31979.0,154.0,,15.0,2.0,2022-02-04
CH,Schwyz,SZ,44919.0,345.0,,,,2022-02-04
CH,Basel-Stadt,BS,46568.0,264.0,,119.0,12.0,2022-02-04
CH,Neuchâtel,NE,57372.0,445.0,,74.0,4.0,2022-02-04
CH,Grisons,GR,58866.0,243.0,,23.0,4.0,2022-02-04
CH,Solothurn,SO,65082.0,328.0,,24.0,6.0,2022-02-04
CH,Basel-Landschaft,BL,70640.0,270.0,,45.0,3.0,2022-02-04
CH,Thurgau,TG,74465.0,591.0,,43.0,8.0,2022-02-04
CH,Ticino,TI,98018.0,1103.0,,151.0,14.0,2022-02-04
CH,Fribourg,FR,105425.0,544.0,,91.0,8.0,2022-02-04
CH,Lucerne,LU,110103.0,,,51.0,,2022-02-04
CH,Valais,VS,118006.0,777.0,,152.0,11.0,2022-02-04
CH,St. Gallen,SG,140088.0,,,63.0,8.0,2022-02-04
CH,Aargau,AG,159706.0,894.0,,88.0,8.0,2022-02-04
CH,Geneva,GE,171740.0,863.0,,512.0,11.0,2022-02-04
CH,Berne,BE,247755.0,1441.0,,204.0,21.0,2022-02-04
CH,Zürich,ZH,381326.0,1679.0,,177.0,47.0,2022-02-04
CH,,,2326252.0,12718.0,870425.0,2275.0,213.0,2022-02-04
CH,Appenzell Ausserrhoden,AR,,,,,,2022-02-04
CH,Vaud,VD,,,,,,2022-02-04
