country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Schaffhausen,SH,57.0,1.0,,5.0,2.0,2020-04-12
CH,Obwalden,OW,62.0,0.0,,1.0,,2020-04-12
CH,Uri,UR,77.0,4.0,,5.0,,2020-04-12
CH,Glarus,GL,91.0,2.0,,2.0,,2020-04-12
CH,Nidwalden,NW,104.0,1.0,,5.0,2.0,2020-04-12
CH,Zug,ZG,168.0,5.0,,4.0,9.0,2020-04-12
CH,Jura,JU,175.0,3.0,,22.0,6.0,2020-04-12
CH,Schwyz,SZ,251.0,11.0,,,,2020-04-12
CH,Thurgau,TG,294.0,9.0,,8.0,16.0,2020-04-12
CH,Solothurn,SO,315.0,7.0,,23.0,,2020-04-12
CH,Lucerne,LU,563.0,12.0,,15.0,5.0,2020-04-12
CH,Neuchâtel,NE,583.0,53.0,,57.0,10.0,2020-04-12
CH,St. Gallen,SG,664.0,21.0,,43.0,9.0,2020-04-12
CH,Grisons,GR,747.0,36.0,,28.0,7.0,2020-04-12
CH,Basel-Landschaft,BL,788.0,24.0,,20.0,16.0,2020-04-12
CH,Fribourg,FR,873.0,54.0,,46.0,19.0,2020-04-12
CH,Basel-Stadt,BS,877.0,33.0,,79.0,9.0,2020-04-12
CH,Aargau,AG,912.0,27.0,,,,2020-04-12
CH,Berne,BE,1473.0,57.0,,62.0,33.0,2020-04-12
CH,Valais,VS,1651.0,82.0,,90.0,22.0,2020-04-12
CH,Ticino,TI,2869.0,244.0,,206.0,63.0,2020-04-12
CH,Zürich,ZH,2981.0,79.0,,153.0,0.0,2020-04-12
CH,Geneva,GE,4348.0,260.0,19203.0,294.0,43.0,2020-04-12
CH,Vaud,VD,4808.0,192.0,,257.0,73.0,2020-04-12
CH,,,25832.0,1220.0,19845.0,1486.0,367.0,2020-04-12
CH,Appenzell Innerrhoden,AI,,,,,,2020-04-12
CH,Appenzell Ausserrhoden,AR,,,,,,2020-04-12
