country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,63506.0,,,,2023-03-16
BE,Wallonia,Luxembourg,126416.0,,36.0,2.0,2023-03-16
BE,Wallonia,BrabantWallon,174269.0,,26.0,0.0,2023-03-16
BE,Wallonia,Namur,203570.0,,87.0,2.0,2023-03-16
BE,Flanders,Limburg,352796.0,,165.0,14.0,2023-03-16
BE,Wallonia,Liège,422910.0,,211.0,10.0,2023-03-16
BE,Flanders,VlaamsBrabant,466503.0,,157.0,7.0,2023-03-16
BE,Brussels,Brussels,506243.0,,274.0,13.0,2023-03-16
BE,Flanders,WestVlaanderen,507783.0,,381.0,20.0,2023-03-16
BE,Wallonia,Hainaut,520943.0,,285.0,10.0,2023-03-16
BE,Flanders,OostVlaanderen,648258.0,,335.0,17.0,2023-03-16
BE,Flanders,Antwerpen,768879.0,,372.0,22.0,2023-03-16
BE,Wallonia,,,11.0,,,2023-03-16
BE,Flanders,,,55.0,,,2023-03-16
BE,Brussels,,,10.0,,,2023-03-16
