country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,57020.0,,,,2022-05-30
BE,Wallonia,Luxembourg,109442.0,,12.0,2.0,2022-05-30
BE,Wallonia,BrabantWallon,152379.0,,2.0,0.0,2022-05-30
BE,Wallonia,Namur,179054.0,,50.0,6.0,2022-05-30
BE,Flanders,Limburg,308176.0,,51.0,2.0,2022-05-30
BE,Wallonia,Liège,379276.0,,111.0,12.0,2022-05-30
BE,Flanders,VlaamsBrabant,402184.0,,106.0,11.0,2022-05-30
BE,Flanders,WestVlaanderen,439264.0,,117.0,9.0,2022-05-30
BE,Brussels,Brussels,452510.0,,111.0,10.0,2022-05-30
BE,Wallonia,Hainaut,460215.0,,116.0,10.0,2022-05-30
BE,Flanders,OostVlaanderen,555484.0,,131.0,14.0,2022-05-30
BE,Flanders,Antwerpen,664048.0,,139.0,11.0,2022-05-30
