country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1357.0,,29.0,4.0,2020-05-16
BE,Wallonia,BrabantWallon,1405.0,,14.0,4.0,2020-05-16
BE,Wallonia,Namur,2232.0,,79.0,14.0,2020-05-16
BE,Flanders,VlaamsBrabant,5148.0,,54.0,15.0,2020-05-16
BE,Brussels,Brussels,5695.0,,301.0,64.0,2020-05-16
BE,Flanders,Limburg,5929.0,,116.0,28.0,2020-05-16
BE,Flanders,WestVlaanderen,6244.0,,219.0,42.0,2020-05-16
BE,Flanders,OostVlaanderen,6289.0,,157.0,42.0,2020-05-16
BE,Wallonia,Hainaut,6436.0,,220.0,37.0,2020-05-16
BE,Wallonia,Liège,6644.0,,138.0,34.0,2020-05-16
BE,Flanders,Antwerpen,7613.0,,298.0,61.0,2020-05-16
