country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,14954.0,,,,2021-03-13
BE,Wallonia,Luxembourg,21584.0,,29.0,12.0,2021-03-13
BE,Wallonia,BrabantWallon,31103.0,,26.0,10.0,2021-03-13
BE,Flanders,Limburg,40529.0,,91.0,28.0,2021-03-13
BE,Wallonia,Namur,42697.0,,93.0,30.0,2021-03-13
BE,Flanders,VlaamsBrabant,62009.0,,53.0,11.0,2021-03-13
BE,Flanders,WestVlaanderen,71979.0,,208.0,50.0,2021-03-13
BE,Flanders,OostVlaanderen,88287.0,,346.0,79.0,2021-03-13
BE,Brussels,Brussels,100814.0,,315.0,77.0,2021-03-13
BE,Flanders,Antwerpen,101841.0,,313.0,77.0,2021-03-13
BE,Wallonia,Liège,107507.0,,109.0,25.0,2021-03-13
BE,Wallonia,Hainaut,121215.0,,322.0,75.0,2021-03-13
