country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,54194.0,,,,2022-03-30
BE,Wallonia,Luxembourg,101932.0,,0.0,0.0,2022-03-30
BE,Wallonia,BrabantWallon,141718.0,,0.0,0.0,2022-03-30
BE,Wallonia,Namur,167808.0,,0.0,0.0,2022-03-30
BE,Flanders,Limburg,285025.0,,0.0,0.0,2022-03-30
BE,Wallonia,Liège,359332.0,,0.0,0.0,2022-03-30
BE,Flanders,VlaamsBrabant,365488.0,,0.0,0.0,2022-03-30
BE,Flanders,WestVlaanderen,404717.0,,0.0,0.0,2022-03-30
BE,Brussels,Brussels,430006.0,,0.0,0.0,2022-03-30
BE,Wallonia,Hainaut,431761.0,,0.0,0.0,2022-03-30
BE,Flanders,OostVlaanderen,506231.0,,0.0,0.0,2022-03-30
BE,Flanders,Antwerpen,609483.0,,0.0,0.0,2022-03-30
