country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,60178.0,,,,2022-08-04
BE,Wallonia,Luxembourg,117166.0,,29.0,2.0,2022-08-04
BE,Wallonia,BrabantWallon,163175.0,,34.0,3.0,2022-08-04
BE,Wallonia,Namur,189657.0,,84.0,4.0,2022-08-04
BE,Flanders,Limburg,327007.0,,74.0,3.0,2022-08-04
BE,Wallonia,Liège,399464.0,,190.0,17.0,2022-08-04
BE,Flanders,VlaamsBrabant,433740.0,,134.0,13.0,2022-08-04
BE,Flanders,WestVlaanderen,469707.0,,237.0,13.0,2022-08-04
BE,Brussels,Brussels,482267.0,,280.0,20.0,2022-08-04
BE,Wallonia,Hainaut,488193.0,,236.0,17.0,2022-08-04
BE,Flanders,OostVlaanderen,601134.0,,234.0,17.0,2022-08-04
BE,Flanders,Antwerpen,714018.0,,232.0,9.0,2022-08-04
