country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,11697.0,,,,2021-01-15
BE,Wallonia,Luxembourg,18129.0,,0.0,0.0,2021-01-15
BE,Wallonia,BrabantWallon,26137.0,,0.0,0.0,2021-01-15
BE,Flanders,Limburg,31590.0,,0.0,0.0,2021-01-15
BE,Wallonia,Namur,36468.0,,0.0,0.0,2021-01-15
BE,Flanders,VlaamsBrabant,51376.0,,0.0,0.0,2021-01-15
BE,Flanders,WestVlaanderen,57599.0,,0.0,0.0,2021-01-15
BE,Flanders,OostVlaanderen,69063.0,,0.0,0.0,2021-01-15
BE,Flanders,Antwerpen,83856.0,,0.0,0.0,2021-01-15
BE,Brussels,Brussels,85675.0,,0.0,0.0,2021-01-15
BE,Wallonia,Liège,99214.0,,0.0,0.0,2021-01-15
BE,Wallonia,Hainaut,105240.0,,0.0,0.0,2021-01-15
