country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,25111.0,,,,2021-10-15
BE,Wallonia,Luxembourg,34576.0,,0.0,0.0,2021-10-15
BE,Wallonia,BrabantWallon,50136.0,,0.0,0.0,2021-10-15
BE,Wallonia,Namur,65691.0,,0.0,0.0,2021-10-15
BE,Flanders,Limburg,71028.0,,0.0,0.0,2021-10-15
BE,Flanders,VlaamsBrabant,102975.0,,0.0,0.0,2021-10-15
BE,Flanders,WestVlaanderen,110919.0,,0.0,0.0,2021-10-15
BE,Flanders,OostVlaanderen,142423.0,,0.0,0.0,2021-10-15
BE,Wallonia,Liège,155453.0,,0.0,0.0,2021-10-15
BE,Flanders,Antwerpen,168218.0,,0.0,0.0,2021-10-15
BE,Brussels,Brussels,174297.0,,0.0,0.0,2021-10-15
BE,Wallonia,Hainaut,175953.0,,0.0,0.0,2021-10-15
