country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,63035.0,,,,2023-02-05
BE,Wallonia,Luxembourg,125518.0,,6.0,0.0,2023-02-05
BE,Wallonia,BrabantWallon,173096.0,,19.0,0.0,2023-02-05
BE,Wallonia,Namur,201924.0,,24.0,3.0,2023-02-05
BE,Flanders,Limburg,347957.0,,45.0,3.0,2023-02-05
BE,Wallonia,Liège,419831.0,,66.0,4.0,2023-02-05
BE,Flanders,VlaamsBrabant,460225.0,,108.0,1.0,2023-02-05
BE,Flanders,WestVlaanderen,497446.0,,135.0,4.0,2023-02-05
BE,Brussels,Brussels,503834.0,,69.0,3.0,2023-02-05
BE,Wallonia,Hainaut,516664.0,,75.0,4.0,2023-02-05
BE,Flanders,OostVlaanderen,637148.0,,168.0,6.0,2023-02-05
BE,Flanders,Antwerpen,757957.0,,203.0,10.0,2023-02-05
