country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,768.0,,,,2020-04-14
BE,Wallonia,BrabantWallon,887.0,,70.0,14.0,2020-04-14
BE,Wallonia,Luxembourg,986.0,,112.0,22.0,2020-04-14
BE,Wallonia,Namur,1200.0,,191.0,48.0,2020-04-14
BE,Flanders,VlaamsBrabant,3682.0,,298.0,69.0,2020-04-14
BE,Brussels,Brussels,3693.0,,897.0,187.0,2020-04-14
BE,Wallonia,Hainaut,3898.0,,763.0,134.0,2020-04-14
BE,Flanders,WestVlaanderen,4060.0,,654.0,123.0,2020-04-14
BE,Wallonia,Liège,4154.0,,575.0,150.0,2020-04-14
BE,Flanders,OostVlaanderen,4357.0,,666.0,152.0,2020-04-14
BE,Flanders,Limburg,4367.0,,463.0,98.0,2020-04-14
BE,Flanders,Antwerpen,4472.0,,843.0,207.0,2020-04-14
