country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,52246.0,,,,2022-03-07
BE,Wallonia,Luxembourg,96002.0,,0.0,0.0,2022-03-07
BE,Wallonia,BrabantWallon,136776.0,,0.0,0.0,2022-03-07
BE,Wallonia,Namur,162905.0,,0.0,0.0,2022-03-07
BE,Flanders,Limburg,258237.0,,0.0,0.0,2022-03-07
BE,Flanders,VlaamsBrabant,335149.0,,0.0,0.0,2022-03-07
BE,Wallonia,Liège,349983.0,,0.0,0.0,2022-03-07
BE,Flanders,WestVlaanderen,376126.0,,0.0,0.0,2022-03-07
BE,Brussels,Brussels,416205.0,,0.0,0.0,2022-03-07
BE,Wallonia,Hainaut,420036.0,,0.0,0.0,2022-03-07
BE,Flanders,OostVlaanderen,464976.0,,0.0,0.0,2022-03-07
BE,Flanders,Antwerpen,549488.0,,0.0,0.0,2022-03-07
