country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,6337.0,,,,2020-10-26
BE,Wallonia,Luxembourg,9393.0,,133.0,21.0,2020-10-26
BE,Wallonia,BrabantWallon,15961.0,,118.0,13.0,2020-10-26
BE,Flanders,Limburg,16434.0,,167.0,36.0,2020-10-26
BE,Wallonia,Namur,19410.0,,292.0,45.0,2020-10-26
BE,Flanders,WestVlaanderen,26277.0,,407.0,55.0,2020-10-26
BE,Flanders,VlaamsBrabant,30699.0,,156.0,32.0,2020-10-26
BE,Flanders,OostVlaanderen,32007.0,,516.0,83.0,2020-10-26
BE,Flanders,Antwerpen,46458.0,,544.0,110.0,2020-10-26
BE,Wallonia,Hainaut,54191.0,,978.0,123.0,2020-10-26
BE,Brussels,Brussels,57154.0,,927.0,151.0,2020-10-26
BE,Wallonia,Liège,59769.0,,1030.0,143.0,2020-10-26
