country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,61538.0,,,,2022-10-07
BE,Wallonia,Luxembourg,122006.0,,18.0,0.0,2022-10-07
BE,Wallonia,BrabantWallon,168216.0,,12.0,0.0,2022-10-07
BE,Wallonia,Namur,196708.0,,91.0,1.0,2022-10-07
BE,Flanders,Limburg,337699.0,,61.0,7.0,2022-10-07
BE,Wallonia,Liège,410713.0,,196.0,14.0,2022-10-07
BE,Flanders,VlaamsBrabant,447520.0,,98.0,6.0,2022-10-07
BE,Flanders,WestVlaanderen,483630.0,,157.0,5.0,2022-10-07
BE,Brussels,Brussels,492324.0,,230.0,12.0,2022-10-07
BE,Wallonia,Hainaut,502283.0,,211.0,6.0,2022-10-07
BE,Flanders,OostVlaanderen,619163.0,,166.0,11.0,2022-10-07
BE,Flanders,Antwerpen,737507.0,,231.0,7.0,2022-10-07
