country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,63775.0,,,,2023-04-11
BE,Wallonia,Luxembourg,127106.0,,24.0,2.0,2023-04-11
BE,Wallonia,BrabantWallon,175166.0,,24.0,1.0,2023-04-11
BE,Wallonia,Namur,205174.0,,50.0,1.0,2023-04-11
BE,Flanders,Limburg,354263.0,,85.0,4.0,2023-04-11
BE,Wallonia,Liège,425486.0,,174.0,15.0,2023-04-11
BE,Flanders,VlaamsBrabant,468847.0,,78.0,11.0,2023-04-11
BE,Brussels,Brussels,507865.0,,184.0,13.0,2023-04-11
BE,Flanders,WestVlaanderen,511058.0,,123.0,7.0,2023-04-11
BE,Wallonia,Hainaut,524744.0,,248.0,13.0,2023-04-11
BE,Flanders,OostVlaanderen,651787.0,,185.0,11.0,2023-04-11
BE,Flanders,Antwerpen,772177.0,,174.0,8.0,2023-04-11
BE,Wallonia,,,46.0,,,2023-04-11
BE,Brussels,,,18.0,,,2023-04-11
