country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,56930.0,,,,2022-05-25
BE,Wallonia,Luxembourg,109324.0,,0.0,0.0,2022-05-25
BE,Wallonia,BrabantWallon,152129.0,,0.0,0.0,2022-05-25
BE,Wallonia,Namur,178836.0,,0.0,0.0,2022-05-25
BE,Flanders,Limburg,307800.0,,0.0,0.0,2022-05-25
BE,Wallonia,Liège,378912.0,,0.0,0.0,2022-05-25
BE,Flanders,VlaamsBrabant,401411.0,,0.0,0.0,2022-05-25
BE,Flanders,WestVlaanderen,438594.0,,0.0,0.0,2022-05-25
BE,Brussels,Brussels,451948.0,,0.0,0.0,2022-05-25
BE,Wallonia,Hainaut,459677.0,,0.0,0.0,2022-05-25
BE,Flanders,OostVlaanderen,554514.0,,0.0,0.0,2022-05-25
BE,Flanders,Antwerpen,663074.0,,0.0,0.0,2022-05-25
