country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,62746.0,,,,2022-12-25
BE,Wallonia,Luxembourg,125175.0,,0.0,0.0,2022-12-25
BE,Wallonia,BrabantWallon,172471.0,,0.0,0.0,2022-12-25
BE,Wallonia,Namur,201331.0,,0.0,0.0,2022-12-25
BE,Flanders,Limburg,345738.0,,0.0,0.0,2022-12-25
BE,Wallonia,Liège,418644.0,,0.0,0.0,2022-12-25
BE,Flanders,VlaamsBrabant,457506.0,,0.0,0.0,2022-12-25
BE,Flanders,WestVlaanderen,493821.0,,0.0,0.0,2022-12-25
BE,Brussels,Brussels,502444.0,,0.0,0.0,2022-12-25
BE,Wallonia,Hainaut,514527.0,,0.0,0.0,2022-12-25
BE,Flanders,OostVlaanderen,632847.0,,0.0,0.0,2022-12-25
BE,Flanders,Antwerpen,753136.0,,0.0,0.0,2022-12-25
