country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,62136.0,,,,2022-11-11
BE,Wallonia,Luxembourg,123895.0,,4.0,1.0,2022-11-11
BE,Wallonia,BrabantWallon,170164.0,,5.0,0.0,2022-11-11
BE,Wallonia,Namur,198998.0,,28.0,2.0,2022-11-11
BE,Flanders,Limburg,342138.0,,41.0,3.0,2022-11-11
BE,Wallonia,Liège,414859.0,,96.0,11.0,2022-11-11
BE,Flanders,VlaamsBrabant,452155.0,,77.0,8.0,2022-11-11
BE,Flanders,WestVlaanderen,489041.0,,76.0,7.0,2022-11-11
BE,Brussels,Brussels,496659.0,,110.0,6.0,2022-11-11
BE,Wallonia,Hainaut,507939.0,,101.0,5.0,2022-11-11
BE,Flanders,OostVlaanderen,626095.0,,111.0,5.0,2022-11-11
BE,Flanders,Antwerpen,745621.0,,127.0,2.0,2022-11-11
