country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1799.0,,0.0,0.0,2020-08-24
BE,Wallonia,BrabantWallon,2016.0,,4.0,0.0,2020-08-24
BE,MISSING,MISSING,2076.0,,,,2020-08-24
BE,Wallonia,Namur,3004.0,,5.0,2.0,2020-08-24
BE,Flanders,VlaamsBrabant,6789.0,,12.0,5.0,2020-08-24
BE,Flanders,Limburg,7691.0,,13.0,3.0,2020-08-24
BE,Flanders,WestVlaanderen,8230.0,,11.0,4.0,2020-08-24
BE,Wallonia,Hainaut,8578.0,,19.0,2.0,2020-08-24
BE,Flanders,OostVlaanderen,8589.0,,26.0,3.0,2020-08-24
BE,Wallonia,Liège,8915.0,,34.0,11.0,2020-08-24
BE,Brussels,Brussels,9916.0,,109.0,29.0,2020-08-24
BE,Flanders,Antwerpen,15279.0,,87.0,30.0,2020-08-24
