country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,63844.0,,,,2023-04-19
BE,Wallonia,Luxembourg,127240.0,,18.0,2.0,2023-04-19
BE,Wallonia,BrabantWallon,175326.0,,17.0,1.0,2023-04-19
BE,Wallonia,Namur,205447.0,,50.0,5.0,2023-04-19
BE,Flanders,Limburg,354513.0,,46.0,1.0,2023-04-19
BE,Wallonia,Liège,425846.0,,120.0,11.0,2023-04-19
BE,Flanders,VlaamsBrabant,469248.0,,76.0,8.0,2023-04-19
BE,Brussels,Brussels,508203.0,,155.0,10.0,2023-04-19
BE,Flanders,WestVlaanderen,511526.0,,127.0,6.0,2023-04-19
BE,Wallonia,Hainaut,525536.0,,208.0,13.0,2023-04-19
BE,Flanders,OostVlaanderen,652305.0,,170.0,8.0,2023-04-19
BE,Flanders,Antwerpen,772655.0,,145.0,8.0,2023-04-19
BE,Flanders,,,96.0,,,2023-04-19
BE,Brussels,,,24.0,,,2023-04-19
BE,Wallonia,,,48.0,,,2023-04-19
