country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1521.0,,,,2020-07-23
BE,Wallonia,Luxembourg,1568.0,,2.0,0.0,2020-07-23
BE,Wallonia,BrabantWallon,1615.0,,1.0,0.0,2020-07-23
BE,Wallonia,Namur,2445.0,,4.0,0.0,2020-07-23
BE,Flanders,VlaamsBrabant,5747.0,,7.0,2.0,2020-07-23
BE,Brussels,Brussels,6815.0,,34.0,10.0,2020-07-23
BE,Flanders,Limburg,6924.0,,18.0,1.0,2020-07-23
BE,Flanders,OostVlaanderen,7160.0,,12.0,0.0,2020-07-23
BE,Wallonia,Liège,7312.0,,13.0,3.0,2020-07-23
BE,Wallonia,Hainaut,7365.0,,21.0,5.0,2020-07-23
BE,Flanders,WestVlaanderen,7457.0,,50.0,9.0,2020-07-23
BE,Flanders,Antwerpen,10134.0,,41.0,10.0,2020-07-23
