country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1607.0,,3.0,0.0,2020-07-29
BE,Wallonia,BrabantWallon,1656.0,,2.0,0.0,2020-07-29
BE,MISSING,MISSING,1668.0,,,,2020-07-29
BE,Wallonia,Namur,2531.0,,4.0,0.0,2020-07-29
BE,Flanders,VlaamsBrabant,5872.0,,5.0,2.0,2020-07-29
BE,Flanders,Limburg,7083.0,,25.0,2.0,2020-07-29
BE,Brussels,Brussels,7096.0,,48.0,11.0,2020-07-29
BE,Flanders,OostVlaanderen,7407.0,,17.0,2.0,2020-07-29
BE,Wallonia,Liège,7543.0,,19.0,5.0,2020-07-29
BE,Wallonia,Hainaut,7559.0,,20.0,4.0,2020-07-29
BE,Flanders,WestVlaanderen,7595.0,,45.0,3.0,2020-07-29
BE,Flanders,Antwerpen,11338.0,,75.0,18.0,2020-07-29
