country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,2286.0,,10.0,0.0,2020-09-23
BE,MISSING,MISSING,2799.0,,,,2020-09-23
BE,Wallonia,BrabantWallon,3266.0,,4.0,1.0,2020-09-23
BE,Wallonia,Namur,3877.0,,7.0,2.0,2020-09-23
BE,Flanders,Limburg,8740.0,,15.0,5.0,2020-09-23
BE,Flanders,VlaamsBrabant,9246.0,,24.0,3.0,2020-09-23
BE,Flanders,WestVlaanderen,9681.0,,39.0,7.0,2020-09-23
BE,Flanders,OostVlaanderen,11022.0,,55.0,8.0,2020-09-23
BE,Wallonia,Hainaut,11319.0,,67.0,7.0,2020-09-23
BE,Wallonia,Liège,12596.0,,70.0,13.0,2020-09-23
BE,Brussels,Brussels,16500.0,,165.0,35.0,2020-09-23
BE,Flanders,Antwerpen,20358.0,,94.0,14.0,2020-09-23
