country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,44504.0,,,,2022-01-24
BE,Wallonia,Luxembourg,72952.0,,0.0,0.0,2022-01-24
BE,Wallonia,BrabantWallon,112131.0,,0.0,0.0,2022-01-24
BE,Wallonia,Namur,131099.0,,0.0,0.0,2022-01-24
BE,Flanders,Limburg,196501.0,,0.0,0.0,2022-01-24
BE,Flanders,VlaamsBrabant,267885.0,,0.0,0.0,2022-01-24
BE,Wallonia,Liège,293333.0,,0.0,0.0,2022-01-24
BE,Flanders,WestVlaanderen,306139.0,,0.0,0.0,2022-01-24
BE,Wallonia,Hainaut,339946.0,,0.0,0.0,2022-01-24
BE,Brussels,Brussels,357436.0,,0.0,0.0,2022-01-24
BE,Flanders,OostVlaanderen,370996.0,,0.0,0.0,2022-01-24
BE,Flanders,Antwerpen,428585.0,,0.0,0.0,2022-01-24
