country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,24079.0,,,,2021-09-23
BE,Wallonia,Luxembourg,32844.0,,0.0,0.0,2021-09-23
BE,Wallonia,BrabantWallon,47242.0,,0.0,0.0,2021-09-23
BE,Wallonia,Namur,63428.0,,0.0,0.0,2021-09-23
BE,Flanders,Limburg,68787.0,,0.0,0.0,2021-09-23
BE,Flanders,VlaamsBrabant,97581.0,,0.0,0.0,2021-09-23
BE,Flanders,WestVlaanderen,107594.0,,0.0,0.0,2021-09-23
BE,Flanders,OostVlaanderen,138322.0,,0.0,0.0,2021-09-23
BE,Wallonia,Liège,147504.0,,0.0,0.0,2021-09-23
BE,Flanders,Antwerpen,161411.0,,0.0,0.0,2021-09-23
BE,Brussels,Brussels,165232.0,,0.0,0.0,2021-09-23
BE,Wallonia,Hainaut,171262.0,,0.0,0.0,2021-09-23
