country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,820.0,,,,2020-04-15
BE,Wallonia,BrabantWallon,925.0,,67.0,12.0,2020-04-15
BE,Wallonia,Luxembourg,1024.0,,101.0,21.0,2020-04-15
BE,Wallonia,Namur,1320.0,,189.0,49.0,2020-04-15
BE,Flanders,VlaamsBrabant,3792.0,,287.0,66.0,2020-04-15
BE,Brussels,Brussels,3831.0,,857.0,174.0,2020-04-15
BE,Wallonia,Hainaut,4043.0,,730.0,137.0,2020-04-15
BE,Flanders,WestVlaanderen,4173.0,,656.0,123.0,2020-04-15
BE,Flanders,Limburg,4463.0,,439.0,93.0,2020-04-15
BE,Flanders,OostVlaanderen,4514.0,,650.0,155.0,2020-04-15
BE,Wallonia,Liège,4605.0,,552.0,147.0,2020-04-15
BE,Flanders,Antwerpen,4647.0,,803.0,205.0,2020-04-15
BE,Flanders,,,10.0,,,2020-04-15
