country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,11909.0,,,,2021-01-19
BE,Wallonia,Luxembourg,18273.0,,40.0,7.0,2021-01-19
BE,Wallonia,BrabantWallon,26365.0,,26.0,4.0,2021-01-19
BE,Flanders,Limburg,32189.0,,147.0,34.0,2021-01-19
BE,Wallonia,Namur,36696.0,,40.0,12.0,2021-01-19
BE,Flanders,VlaamsBrabant,51944.0,,84.0,12.0,2021-01-19
BE,Flanders,WestVlaanderen,58576.0,,293.0,36.0,2021-01-19
BE,Flanders,OostVlaanderen,70054.0,,280.0,51.0,2021-01-19
BE,Flanders,Antwerpen,85015.0,,343.0,60.0,2021-01-19
BE,Brussels,Brussels,86428.0,,256.0,57.0,2021-01-19
BE,Wallonia,Liège,99677.0,,181.0,34.0,2021-01-19
BE,Wallonia,Hainaut,106023.0,,270.0,54.0,2021-01-19
