country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1465.0,,,,2020-07-08
BE,Wallonia,Luxembourg,1484.0,,5.0,0.0,2020-07-08
BE,Wallonia,BrabantWallon,1569.0,,0.0,0.0,2020-07-08
BE,Flanders,VlaamsBrabant,5579.0,,11.0,4.0,2020-07-08
BE,Brussels,Brussels,6507.0,,33.0,11.0,2020-07-08
BE,Flanders,Limburg,6667.0,,13.0,2.0,2020-07-08
BE,Flanders,OostVlaanderen,6945.0,,18.0,2.0,2020-07-08
BE,Wallonia,Liège,7074.0,,10.0,2.0,2020-07-08
BE,Flanders,WestVlaanderen,7099.0,,26.0,2.0,2020-07-08
BE,Wallonia,Hainaut,7150.0,,12.0,1.0,2020-07-08
BE,Flanders,Antwerpen,8814.0,,32.0,8.0,2020-07-08
BE,Wallonia,Namur,,,5.0,0.0,2020-07-08
