country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,63316.0,,,,2023-03-02
BE,Wallonia,Luxembourg,125940.0,,0.0,0.0,2023-03-02
BE,Wallonia,BrabantWallon,173700.0,,0.0,0.0,2023-03-02
BE,Wallonia,Namur,202630.0,,0.0,0.0,2023-03-02
BE,Flanders,Limburg,350820.0,,0.0,0.0,2023-03-02
BE,Wallonia,Liège,421248.0,,0.0,0.0,2023-03-02
BE,Flanders,VlaamsBrabant,463949.0,,0.0,0.0,2023-03-02
BE,Flanders,WestVlaanderen,503657.0,,0.0,0.0,2023-03-02
BE,Brussels,Brussels,505180.0,,0.0,0.0,2023-03-02
BE,Wallonia,Hainaut,518576.0,,0.0,0.0,2023-03-02
BE,Flanders,OostVlaanderen,643926.0,,0.0,0.0,2023-03-02
BE,Flanders,Antwerpen,764953.0,,0.0,0.0,2023-03-02
BE,Flanders,,,32.0,,,2023-03-02
