country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,61086.0,,,,2022-09-20
BE,Wallonia,Luxembourg,120048.0,,9.0,0.0,2022-09-20
BE,Wallonia,BrabantWallon,166130.0,,10.0,0.0,2022-09-20
BE,Wallonia,Namur,193863.0,,25.0,1.0,2022-09-20
BE,Flanders,Limburg,333442.0,,45.0,3.0,2022-09-20
BE,Wallonia,Liège,406446.0,,90.0,8.0,2022-09-20
BE,Flanders,VlaamsBrabant,442044.0,,61.0,7.0,2022-09-20
BE,Flanders,WestVlaanderen,478708.0,,88.0,4.0,2022-09-20
BE,Brussels,Brussels,488828.0,,92.0,6.0,2022-09-20
BE,Wallonia,Hainaut,497093.0,,114.0,8.0,2022-09-20
BE,Flanders,OostVlaanderen,612543.0,,77.0,9.0,2022-09-20
BE,Flanders,Antwerpen,728813.0,,95.0,8.0,2022-09-20
