country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1463.0,,,,2020-07-06
BE,Wallonia,Luxembourg,1475.0,,6.0,0.0,2020-07-06
BE,Wallonia,BrabantWallon,1562.0,,2.0,0.0,2020-07-06
BE,Wallonia,Namur,2387.0,,5.0,0.0,2020-07-06
BE,Flanders,VlaamsBrabant,5562.0,,10.0,1.0,2020-07-06
BE,Brussels,Brussels,6486.0,,26.0,11.0,2020-07-06
BE,Flanders,Limburg,6638.0,,11.0,1.0,2020-07-06
BE,Flanders,OostVlaanderen,6924.0,,24.0,2.0,2020-07-06
BE,Wallonia,Liège,7058.0,,13.0,1.0,2020-07-06
BE,Flanders,WestVlaanderen,7062.0,,27.0,2.0,2020-07-06
BE,Wallonia,Hainaut,7139.0,,15.0,2.0,2020-07-06
BE,Flanders,Antwerpen,8750.0,,30.0,7.0,2020-07-06
