country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,63978.0,,,,2023-05-14
BE,Wallonia,Luxembourg,127356.0,,7.0,1.0,2023-05-14
BE,Wallonia,BrabantWallon,175646.0,,10.0,0.0,2023-05-14
BE,Wallonia,Namur,205766.0,,20.0,0.0,2023-05-14
BE,Flanders,Limburg,354856.0,,36.0,2.0,2023-05-14
BE,Wallonia,Liège,426338.0,,50.0,8.0,2023-05-14
BE,Flanders,VlaamsBrabant,469903.0,,45.0,2.0,2023-05-14
BE,Brussels,Brussels,508818.0,,102.0,7.0,2023-05-14
BE,Flanders,WestVlaanderen,512310.0,,51.0,6.0,2023-05-14
BE,Wallonia,Hainaut,526672.0,,94.0,10.0,2023-05-14
BE,Flanders,OostVlaanderen,653204.0,,83.0,3.0,2023-05-14
BE,Flanders,Antwerpen,773472.0,,75.0,1.0,2023-05-14
