country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,19478.0,,,,2021-05-15
BE,Wallonia,Luxembourg,28820.0,,0.0,0.0,2021-05-15
BE,Wallonia,BrabantWallon,39132.0,,0.0,0.0,2021-05-15
BE,Flanders,Limburg,57639.0,,0.0,0.0,2021-05-15
BE,Wallonia,Namur,57823.0,,0.0,0.0,2021-05-15
BE,Flanders,VlaamsBrabant,78014.0,,0.0,0.0,2021-05-15
BE,Flanders,WestVlaanderen,92127.0,,0.0,0.0,2021-05-15
BE,Flanders,OostVlaanderen,117652.0,,0.0,0.0,2021-05-15
BE,Wallonia,Liège,125332.0,,0.0,0.0,2021-05-15
BE,Brussels,Brussels,126989.0,,0.0,0.0,2021-05-15
BE,Flanders,Antwerpen,132415.0,,0.0,0.0,2021-05-15
BE,Wallonia,Hainaut,152367.0,,0.0,0.0,2021-05-15
