country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,19453.0,,,,2021-05-14
BE,Wallonia,Luxembourg,28783.0,,0.0,0.0,2021-05-14
BE,Wallonia,BrabantWallon,39093.0,,0.0,0.0,2021-05-14
BE,Flanders,Limburg,57550.0,,0.0,0.0,2021-05-14
BE,Wallonia,Namur,57774.0,,0.0,0.0,2021-05-14
BE,Flanders,VlaamsBrabant,77944.0,,0.0,0.0,2021-05-14
BE,Flanders,WestVlaanderen,92001.0,,0.0,0.0,2021-05-14
BE,Flanders,OostVlaanderen,117524.0,,0.0,0.0,2021-05-14
BE,Wallonia,Liège,125223.0,,0.0,0.0,2021-05-14
BE,Brussels,Brussels,126796.0,,0.0,0.0,2021-05-14
BE,Flanders,Antwerpen,132173.0,,0.0,0.0,2021-05-14
BE,Wallonia,Hainaut,152219.0,,0.0,0.0,2021-05-14
