country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,36906.0,,,,2022-01-05
BE,Wallonia,Luxembourg,57588.0,,0.0,0.0,2022-01-05
BE,Wallonia,BrabantWallon,86236.0,,0.0,0.0,2022-01-05
BE,Wallonia,Namur,104277.0,,0.0,0.0,2022-01-05
BE,Flanders,Limburg,145800.0,,0.0,0.0,2022-01-05
BE,Flanders,VlaamsBrabant,198531.0,,0.0,0.0,2022-01-05
BE,Flanders,WestVlaanderen,225548.0,,0.0,0.0,2022-01-05
BE,Wallonia,Liège,236636.0,,0.0,0.0,2022-01-05
BE,Wallonia,Hainaut,265046.0,,0.0,0.0,2022-01-05
BE,Brussels,Brussels,269305.0,,0.0,0.0,2022-01-05
BE,Flanders,OostVlaanderen,275480.0,,0.0,0.0,2022-01-05
BE,Flanders,Antwerpen,318774.0,,0.0,0.0,2022-01-05
