country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,63597.0,,,,2023-03-23
BE,Wallonia,Luxembourg,126663.0,,25.0,2.0,2023-03-23
BE,Wallonia,BrabantWallon,174573.0,,26.0,0.0,2023-03-23
BE,Wallonia,Namur,204133.0,,105.0,3.0,2023-03-23
BE,Flanders,Limburg,353435.0,,146.0,4.0,2023-03-23
BE,Wallonia,Liège,423806.0,,208.0,10.0,2023-03-23
BE,Flanders,VlaamsBrabant,467478.0,,149.0,11.0,2023-03-23
BE,Brussels,Brussels,506789.0,,209.0,18.0,2023-03-23
BE,Flanders,WestVlaanderen,509326.0,,331.0,12.0,2023-03-23
BE,Wallonia,Hainaut,522226.0,,298.0,15.0,2023-03-23
BE,Flanders,OostVlaanderen,649832.0,,300.0,21.0,2023-03-23
BE,Flanders,Antwerpen,770245.0,,309.0,13.0,2023-03-23
BE,Flanders,,,74.0,,,2023-03-23
BE,Wallonia,,,15.0,,,2023-03-23
