country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1432.0,,,,2020-06-26
BE,Wallonia,BrabantWallon,1546.0,,0.0,0.0,2020-06-26
BE,Wallonia,Namur,2374.0,,0.0,0.0,2020-06-26
BE,Flanders,VlaamsBrabant,5511.0,,0.0,0.0,2020-06-26
BE,Brussels,Brussels,6346.0,,0.0,0.0,2020-06-26
BE,Flanders,Limburg,6588.0,,0.0,0.0,2020-06-26
BE,Flanders,OostVlaanderen,6859.0,,0.0,0.0,2020-06-26
BE,Flanders,WestVlaanderen,6939.0,,0.0,0.0,2020-06-26
BE,Wallonia,Liège,7028.0,,0.0,0.0,2020-06-26
BE,Wallonia,Hainaut,7054.0,,0.0,0.0,2020-06-26
BE,Flanders,Antwerpen,8558.0,,0.0,0.0,2020-06-26
BE,Wallonia,Luxembourg,,,0.0,0.0,2020-06-26
