country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,63944.0,,,,2023-05-05
BE,Wallonia,Luxembourg,127337.0,,7.0,2.0,2023-05-05
BE,Wallonia,BrabantWallon,175548.0,,11.0,1.0,2023-05-05
BE,Wallonia,Namur,205714.0,,34.0,3.0,2023-05-05
BE,Flanders,Limburg,354779.0,,42.0,1.0,2023-05-05
BE,Wallonia,Liège,426228.0,,62.0,7.0,2023-05-05
BE,Flanders,VlaamsBrabant,469740.0,,62.0,3.0,2023-05-05
BE,Brussels,Brussels,508663.0,,98.0,9.0,2023-05-05
BE,Flanders,WestVlaanderen,512134.0,,79.0,5.0,2023-05-05
BE,Wallonia,Hainaut,526474.0,,129.0,5.0,2023-05-05
BE,Flanders,OostVlaanderen,652967.0,,91.0,4.0,2023-05-05
BE,Flanders,Antwerpen,773279.0,,77.0,5.0,2023-05-05
BE,Brussels,,,33.0,,,2023-05-05
