country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,854.0,,,,2020-04-16
BE,Wallonia,BrabantWallon,967.0,,65.0,14.0,2020-04-16
BE,Wallonia,Luxembourg,1126.0,,99.0,20.0,2020-04-16
BE,Wallonia,Namur,1378.0,,193.0,46.0,2020-04-16
BE,Flanders,VlaamsBrabant,3920.0,,272.0,60.0,2020-04-16
BE,Brussels,Brussels,4022.0,,822.0,172.0,2020-04-16
BE,Wallonia,Hainaut,4265.0,,714.0,135.0,2020-04-16
BE,Flanders,WestVlaanderen,4356.0,,618.0,114.0,2020-04-16
BE,Flanders,Limburg,4589.0,,411.0,91.0,2020-04-16
BE,Wallonia,Liège,4742.0,,519.0,142.0,2020-04-16
BE,Flanders,OostVlaanderen,4754.0,,651.0,156.0,2020-04-16
BE,Flanders,Antwerpen,4858.0,,817.0,200.0,2020-04-16
BE,Flanders,,,11.0,,,2020-04-16
