country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,6.0,,,,2020-03-11
BE,Wallonia,Namur,18.0,,,,2020-03-11
BE,MISSING,MISSING,19.0,,,,2020-03-11
BE,Wallonia,BrabantWallon,25.0,,,,2020-03-11
BE,Wallonia,Hainaut,58.0,,,,2020-03-11
BE,Flanders,WestVlaanderen,71.0,,,,2020-03-11
BE,Brussels,Brussels,83.0,,,,2020-03-11
BE,Flanders,OostVlaanderen,86.0,,,,2020-03-11
BE,Flanders,Limburg,87.0,,,,2020-03-11
BE,Flanders,Antwerpen,95.0,,,,2020-03-11
BE,Wallonia,Liège,101.0,,,,2020-03-11
BE,Flanders,VlaamsBrabant,125.0,,,,2020-03-11
