country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1676.0,,1.0,0.0,2020-08-07
BE,Wallonia,BrabantWallon,1789.0,,0.0,0.0,2020-08-07
BE,MISSING,MISSING,1790.0,,,,2020-08-07
BE,Wallonia,Namur,2709.0,,7.0,2.0,2020-08-07
BE,Flanders,VlaamsBrabant,6193.0,,7.0,4.0,2020-08-07
BE,Flanders,Limburg,7316.0,,12.0,3.0,2020-08-07
BE,Flanders,OostVlaanderen,7893.0,,19.0,3.0,2020-08-07
BE,Flanders,WestVlaanderen,7906.0,,20.0,2.0,2020-08-07
BE,Brussels,Brussels,7931.0,,69.0,12.0,2020-08-07
BE,Wallonia,Hainaut,7948.0,,24.0,9.0,2020-08-07
BE,Wallonia,Liège,8192.0,,34.0,8.0,2020-08-07
BE,Flanders,Antwerpen,13302.0,,92.0,26.0,2020-08-07
