country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,63117.0,,,,2023-02-15
BE,Wallonia,Luxembourg,125628.0,,0.0,0.0,2023-02-15
BE,Wallonia,BrabantWallon,173280.0,,0.0,0.0,2023-02-15
BE,Wallonia,Namur,202136.0,,0.0,0.0,2023-02-15
BE,Flanders,Limburg,348932.0,,0.0,0.0,2023-02-15
BE,Wallonia,Liège,420222.0,,0.0,0.0,2023-02-15
BE,Flanders,VlaamsBrabant,461541.0,,0.0,0.0,2023-02-15
BE,Flanders,WestVlaanderen,499557.0,,0.0,0.0,2023-02-15
BE,Brussels,Brussels,504285.0,,0.0,0.0,2023-02-15
BE,Wallonia,Hainaut,517222.0,,0.0,0.0,2023-02-15
BE,Flanders,OostVlaanderen,639523.0,,0.0,0.0,2023-02-15
BE,Flanders,Antwerpen,760712.0,,0.0,0.0,2023-02-15
