country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,62905.0,,,,2023-01-11
BE,Wallonia,Luxembourg,125402.0,,8.0,1.0,2023-01-11
BE,Wallonia,BrabantWallon,172818.0,,12.0,1.0,2023-01-11
BE,Wallonia,Namur,201719.0,,28.0,2.0,2023-01-11
BE,Flanders,Limburg,346875.0,,74.0,6.0,2023-01-11
BE,Wallonia,Liège,419401.0,,106.0,13.0,2023-01-11
BE,Flanders,VlaamsBrabant,458867.0,,84.0,8.0,2023-01-11
BE,Flanders,WestVlaanderen,495527.0,,115.0,12.0,2023-01-11
BE,Brussels,Brussels,503256.0,,122.0,7.0,2023-01-11
BE,Wallonia,Hainaut,515877.0,,162.0,13.0,2023-01-11
BE,Flanders,OostVlaanderen,634845.0,,134.0,6.0,2023-01-11
BE,Flanders,Antwerpen,755281.0,,186.0,9.0,2023-01-11
