country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,62236.0,,,,2022-11-21
BE,Wallonia,Luxembourg,124126.0,,0.0,0.0,2022-11-21
BE,Wallonia,BrabantWallon,170460.0,,0.0,0.0,2022-11-21
BE,Wallonia,Namur,199324.0,,0.0,0.0,2022-11-21
BE,Flanders,Limburg,342683.0,,0.0,0.0,2022-11-21
BE,Wallonia,Liège,415409.0,,0.0,0.0,2022-11-21
BE,Flanders,VlaamsBrabant,452969.0,,0.0,0.0,2022-11-21
BE,Flanders,WestVlaanderen,489712.0,,0.0,0.0,2022-11-21
BE,Brussels,Brussels,497681.0,,0.0,0.0,2022-11-21
BE,Wallonia,Hainaut,508766.0,,0.0,0.0,2022-11-21
BE,Flanders,OostVlaanderen,626919.0,,0.0,0.0,2022-11-21
BE,Flanders,Antwerpen,746742.0,,0.0,0.0,2022-11-21
