country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,18817.0,,,,2021-05-02
BE,Wallonia,Luxembourg,27850.0,,0.0,0.0,2021-05-02
BE,Wallonia,BrabantWallon,37871.0,,0.0,0.0,2021-05-02
BE,Flanders,Limburg,54852.0,,0.0,0.0,2021-05-02
BE,Wallonia,Namur,55930.0,,0.0,0.0,2021-05-02
BE,Flanders,VlaamsBrabant,75607.0,,0.0,0.0,2021-05-02
BE,Flanders,WestVlaanderen,88873.0,,0.0,0.0,2021-05-02
BE,Flanders,OostVlaanderen,113612.0,,0.0,0.0,2021-05-02
BE,Wallonia,Liège,121760.0,,0.0,0.0,2021-05-02
BE,Brussels,Brussels,123499.0,,0.0,0.0,2021-05-02
BE,Flanders,Antwerpen,126980.0,,0.0,0.0,2021-05-02
BE,Wallonia,Hainaut,147245.0,,0.0,0.0,2021-05-02
