country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,23839.0,,,,2021-09-17
BE,Wallonia,Luxembourg,32560.0,,22.0,5.0,2021-09-17
BE,Wallonia,BrabantWallon,46754.0,,9.0,4.0,2021-09-17
BE,Wallonia,Namur,62939.0,,16.0,7.0,2021-09-17
BE,Flanders,Limburg,68336.0,,24.0,7.0,2021-09-17
BE,Flanders,VlaamsBrabant,96469.0,,24.0,9.0,2021-09-17
BE,Flanders,WestVlaanderen,107079.0,,50.0,12.0,2021-09-17
BE,Flanders,OostVlaanderen,137440.0,,64.0,24.0,2021-09-17
BE,Wallonia,Liège,145350.0,,118.0,34.0,2021-09-17
BE,Flanders,Antwerpen,160179.0,,83.0,29.0,2021-09-17
BE,Brussels,Brussels,162807.0,,227.0,66.0,2021-09-17
BE,Wallonia,Hainaut,170162.0,,76.0,16.0,2021-09-17
