country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,56191.0,,,,2022-05-03
BE,Wallonia,Luxembourg,106144.0,,28.0,2.0,2022-05-03
BE,Wallonia,BrabantWallon,149257.0,,27.0,1.0,2022-05-03
BE,Wallonia,Namur,175918.0,,83.0,6.0,2022-05-03
BE,Flanders,Limburg,303769.0,,151.0,9.0,2022-05-03
BE,Wallonia,Liège,372417.0,,263.0,17.0,2022-05-03
BE,Flanders,VlaamsBrabant,393502.0,,185.0,13.0,2022-05-03
BE,Flanders,WestVlaanderen,432005.0,,279.0,15.0,2022-05-03
BE,Brussels,Brussels,445644.0,,230.0,18.0,2022-05-03
BE,Wallonia,Hainaut,452177.0,,253.0,20.0,2022-05-03
BE,Flanders,OostVlaanderen,544721.0,,323.0,8.0,2022-05-03
BE,Flanders,Antwerpen,653129.0,,302.0,15.0,2022-05-03
