country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,7960.0,,,,2020-11-05
BE,Wallonia,Luxembourg,12869.0,,0.0,0.0,2020-11-05
BE,Flanders,Limburg,20221.0,,0.0,0.0,2020-11-05
BE,Wallonia,BrabantWallon,20428.0,,0.0,0.0,2020-11-05
BE,Wallonia,Namur,27886.0,,0.0,0.0,2020-11-05
BE,Flanders,WestVlaanderen,36176.0,,0.0,0.0,2020-11-05
BE,Flanders,VlaamsBrabant,38632.0,,0.0,0.0,2020-11-05
BE,Flanders,OostVlaanderen,43383.0,,0.0,0.0,2020-11-05
BE,Flanders,Antwerpen,57647.0,,0.0,0.0,2020-11-05
BE,Brussels,Brussels,70047.0,,0.0,0.0,2020-11-05
BE,Wallonia,Hainaut,79169.0,,0.0,0.0,2020-11-05
BE,Wallonia,Liège,81807.0,,0.0,0.0,2020-11-05
BE,Flanders,,,21.0,,,2020-11-05
