country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,54875.0,,,,2022-04-08
BE,Wallonia,Luxembourg,103950.0,,0.0,0.0,2022-04-08
BE,Wallonia,BrabantWallon,144293.0,,0.0,0.0,2022-04-08
BE,Wallonia,Namur,170270.0,,0.0,0.0,2022-04-08
BE,Flanders,Limburg,292324.0,,0.0,0.0,2022-04-08
BE,Wallonia,Liège,363532.0,,0.0,0.0,2022-04-08
BE,Flanders,VlaamsBrabant,376189.0,,0.0,0.0,2022-04-08
BE,Flanders,WestVlaanderen,415470.0,,0.0,0.0,2022-04-08
BE,Brussels,Brussels,435722.0,,0.0,0.0,2022-04-08
BE,Wallonia,Hainaut,437693.0,,0.0,0.0,2022-04-08
BE,Flanders,OostVlaanderen,520915.0,,0.0,0.0,2022-04-08
BE,Flanders,Antwerpen,626900.0,,0.0,0.0,2022-04-08
