country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,27955.0,,,,2021-11-17
BE,Wallonia,Luxembourg,41902.0,,0.0,0.0,2021-11-17
BE,Wallonia,BrabantWallon,60550.0,,0.0,0.0,2021-11-17
BE,Wallonia,Namur,78774.0,,0.0,0.0,2021-11-17
BE,Flanders,Limburg,95139.0,,0.0,0.0,2021-11-17
BE,Flanders,VlaamsBrabant,129592.0,,0.0,0.0,2021-11-17
BE,Flanders,WestVlaanderen,149581.0,,0.0,0.0,2021-11-17
BE,Flanders,OostVlaanderen,179927.0,,0.0,0.0,2021-11-17
BE,Wallonia,Liège,185473.0,,0.0,0.0,2021-11-17
BE,Brussels,Brussels,198156.0,,0.0,0.0,2021-11-17
BE,Wallonia,Hainaut,199523.0,,0.0,0.0,2021-11-17
BE,Flanders,Antwerpen,217983.0,,0.0,0.0,2021-11-17
