country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,22329.0,,,,2021-08-13
BE,Wallonia,Luxembourg,31078.0,,0.0,0.0,2021-08-13
BE,Wallonia,BrabantWallon,44304.0,,0.0,0.0,2021-08-13
BE,Wallonia,Namur,60956.0,,0.0,0.0,2021-08-13
BE,Flanders,Limburg,64671.0,,0.0,0.0,2021-08-13
BE,Flanders,VlaamsBrabant,89815.0,,0.0,0.0,2021-08-13
BE,Flanders,WestVlaanderen,102909.0,,0.0,0.0,2021-08-13
BE,Flanders,OostVlaanderen,130973.0,,0.0,0.0,2021-08-13
BE,Wallonia,Liège,135031.0,,0.0,0.0,2021-08-13
BE,Brussels,Brussels,145783.0,,0.0,0.0,2021-08-13
BE,Flanders,Antwerpen,151512.0,,0.0,0.0,2021-08-13
BE,Wallonia,Hainaut,164382.0,,0.0,0.0,2021-08-13
