country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,21799.0,,,,2021-08-01
BE,Wallonia,Luxembourg,30404.0,,0.0,0.0,2021-08-01
BE,Wallonia,BrabantWallon,43329.0,,0.0,0.0,2021-08-01
BE,Wallonia,Namur,60410.0,,0.0,0.0,2021-08-01
BE,Flanders,Limburg,63348.0,,0.0,0.0,2021-08-01
BE,Flanders,VlaamsBrabant,87360.0,,0.0,0.0,2021-08-01
BE,Flanders,WestVlaanderen,100782.0,,0.0,0.0,2021-08-01
BE,Flanders,OostVlaanderen,128447.0,,0.0,0.0,2021-08-01
BE,Wallonia,Liège,133207.0,,0.0,0.0,2021-08-01
BE,Brussels,Brussels,140773.0,,0.0,0.0,2021-08-01
BE,Flanders,Antwerpen,147962.0,,0.0,0.0,2021-08-01
BE,Wallonia,Hainaut,162443.0,,0.0,0.0,2021-08-01
