country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,18905.0,,,,2021-05-03
BE,Wallonia,Luxembourg,27943.0,,64.0,22.0,2021-05-03
BE,Wallonia,BrabantWallon,37998.0,,32.0,9.0,2021-05-03
BE,Flanders,Limburg,55199.0,,162.0,49.0,2021-05-03
BE,Wallonia,Namur,56153.0,,125.0,43.0,2021-05-03
BE,Flanders,VlaamsBrabant,75918.0,,140.0,41.0,2021-05-03
BE,Flanders,WestVlaanderen,89295.0,,238.0,85.0,2021-05-03
BE,Flanders,OostVlaanderen,114176.0,,317.0,111.0,2021-05-03
BE,Wallonia,Liège,122278.0,,307.0,92.0,2021-05-03
BE,Brussels,Brussels,123911.0,,445.0,125.0,2021-05-03
BE,Flanders,Antwerpen,127619.0,,384.0,118.0,2021-05-03
BE,Wallonia,Hainaut,147835.0,,546.0,136.0,2021-05-03
