country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,56942.0,,,,2022-05-26
BE,Wallonia,Luxembourg,109333.0,,0.0,0.0,2022-05-26
BE,Wallonia,BrabantWallon,152144.0,,0.0,0.0,2022-05-26
BE,Wallonia,Namur,178847.0,,0.0,0.0,2022-05-26
BE,Flanders,Limburg,307830.0,,0.0,0.0,2022-05-26
BE,Wallonia,Liège,378926.0,,0.0,0.0,2022-05-26
BE,Flanders,VlaamsBrabant,401466.0,,0.0,0.0,2022-05-26
BE,Flanders,WestVlaanderen,438641.0,,0.0,0.0,2022-05-26
BE,Brussels,Brussels,452002.0,,0.0,0.0,2022-05-26
BE,Wallonia,Hainaut,459712.0,,0.0,0.0,2022-05-26
BE,Flanders,OostVlaanderen,554562.0,,0.0,0.0,2022-05-26
BE,Flanders,Antwerpen,663173.0,,0.0,0.0,2022-05-26
