country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,23513.0,,,,2021-09-11
BE,Wallonia,Luxembourg,32203.0,,0.0,0.0,2021-09-11
BE,Wallonia,BrabantWallon,46271.0,,0.0,0.0,2021-09-11
BE,Wallonia,Namur,62505.0,,0.0,0.0,2021-09-11
BE,Flanders,Limburg,67720.0,,0.0,0.0,2021-09-11
BE,Flanders,VlaamsBrabant,95219.0,,0.0,0.0,2021-09-11
BE,Flanders,WestVlaanderen,106452.0,,0.0,0.0,2021-09-11
BE,Flanders,OostVlaanderen,136439.0,,0.0,0.0,2021-09-11
BE,Wallonia,Liège,142728.0,,0.0,0.0,2021-09-11
BE,Flanders,Antwerpen,158717.0,,0.0,0.0,2021-09-11
BE,Brussels,Brussels,159799.0,,0.0,0.0,2021-09-11
BE,Wallonia,Hainaut,169101.0,,0.0,0.0,2021-09-11
