country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,22916.0,,,,2021-08-27
BE,Wallonia,Luxembourg,31617.0,,0.0,0.0,2021-08-27
BE,Wallonia,BrabantWallon,45342.0,,0.0,0.0,2021-08-27
BE,Wallonia,Namur,61714.0,,0.0,0.0,2021-08-27
BE,Flanders,Limburg,66296.0,,0.0,0.0,2021-08-27
BE,Flanders,VlaamsBrabant,92516.0,,0.0,0.0,2021-08-27
BE,Flanders,WestVlaanderen,104883.0,,0.0,0.0,2021-08-27
BE,Flanders,OostVlaanderen,133940.0,,0.0,0.0,2021-08-27
BE,Wallonia,Liège,138113.0,,0.0,0.0,2021-08-27
BE,Brussels,Brussels,152404.0,,0.0,0.0,2021-08-27
BE,Flanders,Antwerpen,155275.0,,0.0,0.0,2021-08-27
BE,Wallonia,Hainaut,166594.0,,0.0,0.0,2021-08-27
