country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,30066.0,,,,2021-12-01
BE,Wallonia,Luxembourg,47551.0,,0.0,0.0,2021-12-01
BE,Wallonia,BrabantWallon,68123.0,,0.0,0.0,2021-12-01
BE,Wallonia,Namur,88036.0,,0.0,0.0,2021-12-01
BE,Flanders,Limburg,117287.0,,0.0,0.0,2021-12-01
BE,Flanders,VlaamsBrabant,154366.0,,0.0,0.0,2021-12-01
BE,Flanders,WestVlaanderen,184660.0,,0.0,0.0,2021-12-01
BE,Wallonia,Liège,203034.0,,0.0,0.0,2021-12-01
BE,Brussels,Brussels,215121.0,,0.0,0.0,2021-12-01
BE,Wallonia,Hainaut,220038.0,,0.0,0.0,2021-12-01
BE,Flanders,OostVlaanderen,222402.0,,0.0,0.0,2021-12-01
BE,Flanders,Antwerpen,261314.0,,0.0,0.0,2021-12-01
