country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,61791.0,,,,2022-10-17
BE,Wallonia,Luxembourg,123037.0,,0.0,0.0,2022-10-17
BE,Wallonia,BrabantWallon,169098.0,,0.0,0.0,2022-10-17
BE,Wallonia,Namur,197922.0,,0.0,0.0,2022-10-17
BE,Flanders,Limburg,339903.0,,0.0,0.0,2022-10-17
BE,Wallonia,Liège,412823.0,,0.0,0.0,2022-10-17
BE,Flanders,VlaamsBrabant,449837.0,,0.0,0.0,2022-10-17
BE,Flanders,WestVlaanderen,486304.0,,0.0,0.0,2022-10-17
BE,Brussels,Brussels,494166.0,,0.0,0.0,2022-10-17
BE,Wallonia,Hainaut,505003.0,,0.0,0.0,2022-10-17
BE,Flanders,OostVlaanderen,622631.0,,0.0,0.0,2022-10-17
BE,Flanders,Antwerpen,741745.0,,0.0,0.0,2022-10-17
