country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,22525.0,,,,2021-08-17
BE,Wallonia,Luxembourg,32426.0,,19.0,3.0,2021-08-17
BE,Wallonia,BrabantWallon,44574.0,,7.0,1.0,2021-08-17
BE,Wallonia,Namur,61143.0,,21.0,7.0,2021-08-17
BE,Flanders,Limburg,65074.0,,21.0,10.0,2021-08-17
BE,Flanders,VlaamsBrabant,90518.0,,24.0,7.0,2021-08-17
BE,Flanders,WestVlaanderen,103493.0,,36.0,9.0,2021-08-17
BE,Flanders,OostVlaanderen,131797.0,,42.0,12.0,2021-08-17
BE,Wallonia,Liège,135746.0,,66.0,15.0,2021-08-17
BE,Brussels,Brussels,147498.0,,170.0,54.0,2021-08-17
BE,Flanders,Antwerpen,152501.0,,75.0,19.0,2021-08-17
BE,Wallonia,Hainaut,164896.0,,89.0,25.0,2021-08-17
