country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,61701.0,,,,2022-10-13
BE,Wallonia,Luxembourg,122704.0,,0.0,0.0,2022-10-13
BE,Wallonia,BrabantWallon,168821.0,,0.0,0.0,2022-10-13
BE,Wallonia,Namur,197555.0,,0.0,0.0,2022-10-13
BE,Flanders,Limburg,339172.0,,0.0,0.0,2022-10-13
BE,Wallonia,Liège,412110.0,,0.0,0.0,2022-10-13
BE,Flanders,VlaamsBrabant,449069.0,,0.0,0.0,2022-10-13
BE,Flanders,WestVlaanderen,485353.0,,0.0,0.0,2022-10-13
BE,Brussels,Brussels,493547.0,,0.0,0.0,2022-10-13
BE,Wallonia,Hainaut,504123.0,,0.0,0.0,2022-10-13
BE,Flanders,OostVlaanderen,621466.0,,0.0,0.0,2022-10-13
BE,Flanders,Antwerpen,740408.0,,0.0,0.0,2022-10-13
